a,replicate,gen,overall_d_count, overall_d_rate, windowed_d_count, windowed_dd_count, windowed_dwt_count
0.0694,18,16,4043,0.0796619,86,39,8
0.0694,18,17,4115,0.0799681,74,31,12
0.0694,18,18,4041,0.0792602,66,27,12
0.0694,18,19,4168,0.0821864,91,40,11
0.0694,18,20,4495,0.0882931,75,33,9
0.0694,18,21,4624,0.091268,89,39,11
0.0694,18,22,4432,0.0878598,74,29,16
0.0694,18,23,4376,0.0861044,70,28,14
0.0694,18,24,4490,0.0906741,73,26,21
0.0694,18,25,4584,0.091282,72,27,18
0.0694,18,26,4552,0.0896487,52,18,16
0.0694,18,27,4726,0.092507,64,26,12
0.0694,18,28,4728,0.0939101,83,36,11
0.0694,18,29,4820,0.0963383,139,56,27
0.0694,18,30,4663,0.0920268,99,41,17
0.0694,18,31,4724,0.0937934,104,43,18
0.0694,18,32,4697,0.0937226,91,41,9
0.0694,18,33,4639,0.0932163,85,34,17
0.0694,18,34,4777,0.0949966,55,23,9
0.0694,18,35,5024,0.0993985,54,18,18
0.0694,18,36,5097,0.101215,82,32,18
0.0694,18,37,5121,0.103292,88,37,14
0.0694,18,38,5363,0.105742,111,47,17
0.0694,18,39,5619,0.109281,51,20,11
0.0694,18,40,5439,0.109037,68,24,20
0.0694,18,41,5428,0.107596,102,47,8
0.0694,18,42,5534,0.110081,71,32,7
0.0694,18,43,5475,0.108726,124,54,16
0.0694,18,44,5854,0.115046,102,44,14
0.0694,18,45,5966,0.116646,125,54,17
0.0694,18,46,6068,0.117816,167,78,11
0.0694,18,47,6183,0.120941,122,56,10
0.0694,18,48,6112,0.120905,82,39,4
0.0694,18,49,6410,0.12579,92,43,6
0.0694,18,50,6832,0.133683,98,44,10
0.0694,18,51,6939,0.13592,118,52,14
0.0694,18,52,7114,0.138313,90,40,10
0.0694,18,53,7081,0.13808,105,50,5
0.0694,18,54,7315,0.141879,74,32,10
0.0694,18,55,7474,0.145126,120,59,2
0.0694,18,56,7642,0.148469,65,31,3
0.0694,18,57,7694,0.151642,125,59,7
0.0694,18,58,7751,0.152561,128,62,4
0.0694,18,59,7730,0.149841,101,47,7
0.0694,18,60,7743,0.151166,83,40,3
0.0694,18,61,7794,0.153377,95,45,5
0.0694,18,62,7958,0.156894,102,49,4
0.0694,18,63,8070,0.157255,100,47,6
0.0694,18,64,8223,0.158825,95,47,1
0.0694,18,65,8516,0.164085,147,72,3
0.0694,18,66,8567,0.167606,110,51,8
0.0694,18,67,8538,0.166797,143,70,3
0.0694,18,68,8603,0.171047,100,50,0
0.0694,18,69,8723,0.171517,110,54,2
0.0694,18,70,8942,0.174949,106,50,6
0.0694,18,71,8993,0.17815,105,51,3
0.0694,18,72,9197,0.178043,84,40,4
0.0694,18,73,9409,0.183899,132,66,0
0.0694,18,74,9604,0.186124,181,90,1
0.0694,18,75,9620,0.185865,96,48,0
0.0694,18,76,9570,0.185149,128,62,4
0.0694,18,77,9624,0.183014,110,55,0
0.0694,18,78,9386,0.182295,139,68,3
0.0694,18,79,9823,0.186671,81,37,7
0.0694,18,80,9400,0.182149,122,61,0
0.0694,18,81,9635,0.18839,113,56,1
0.0694,18,82,10068,0.19865,144,70,4
0.0694,18,83,10242,0.200595,120,54,12
0.0694,18,84,10256,0.200234,152,73,6
0.0694,18,85,10328,0.201569,134,62,10
0.0694,18,86,10507,0.205608,158,78,2
0.0694,18,87,10751,0.207885,94,44,6
0.0694,18,88,10476,0.204841,113,55,3
0.0694,18,89,10742,0.213457,99,48,3
0.0694,18,90,10663,0.210723,104,50,4
0.0694,18,91,10994,0.214987,139,67,5
0.0694,18,92,10960,0.216618,177,85,7
0.0694,18,93,11257,0.221142,108,53,2
0.0694,18,94,10891,0.215254,77,38,1
0.0694,18,95,11593,0.22678,85,41,3
0.0694,18,96,12036,0.234118,118,59,0
0.0694,18,97,12141,0.234129,159,79,1
0.0694,18,98,12350,0.237436,136,67,2
0.0694,18,99,12709,0.246089,137,68,1
0.0694,18,100,12675,0.244928,128,64,0
0.0694,19,0,3392,0.0676587,164,82,0
0.0694,19,1,3534,0.0695286,125,61,3
0.0694,19,2,3440,0.068208,106,52,2
0.0694,19,3,3416,0.0672573,91,42,7
0.0694,19,4,3636,0.0709353,82,35,12
0.0694,19,5,3579,0.0701462,110,49,12
0.0694,19,6,3551,0.0688338,76,32,12
0.0694,19,7,3601,0.0711295,75,32,11
0.0694,19,8,3655,0.0721847,68,28,12
0.0694,19,9,3630,0.0719325,64,20,24
0.0694,19,10,3702,0.0745169,78,33,12
0.0694,19,11,3681,0.074481,81,31,19
0.0694,19,12,3669,0.0732072,39,15,9
0.0694,19,13,3809,0.0740014,83,27,29
0.0694,19,14,3707,0.0732638,66,27,12
0.0694,19,15,3763,0.0740544,68,28,12
0.0694,19,16,3778,0.0750407,82,35,12
0.0694,19,17,3779,0.0758592,116,50,16
0.0694,19,18,3884,0.0771216,67,27,13
0.0694,19,19,3757,0.0738578,73,28,17
0.0694,19,20,3702,0.0726224,88,34,20
0.0694,19,21,3894,0.076338,98,35,28
0.0694,19,22,4122,0.0802414,50,18,14
0.0694,19,23,3974,0.0772941,70,26,18
0.0694,19,24,3825,0.0755809,69,21,27
0.0694,19,25,3662,0.0731493,60,23,14
0.0694,19,26,3849,0.0767926,69,27,15
0.0694,19,27,3665,0.0742173,103,40,23
0.0694,19,28,3764,0.0753704,74,31,12
0.0694,19,29,3820,0.0765746,73,24,25
0.0694,19,30,3799,0.0756803,54,22,10
0.0694,19,31,3789,0.0758194,61,24,13
0.0694,19,32,3983,0.0783192,69,28,13
0.0694,19,33,4007,0.0797635,36,11,14
0.0694,19,34,4092,0.0813131,56,19,18
0.0694,19,35,3979,0.078986,62,27,8
0.0694,19,36,4181,0.0834998,60,23,14
0.0694,19,37,4015,0.0799865,48,16,16
0.0694,19,38,3938,0.0787411,70,22,26
0.0694,19,39,4012,0.0797646,50,13,24
0.0694,19,40,4068,0.0810714,58,19,20
0.0694,19,41,4427,0.0865629,45,14,17
0.0694,19,42,4203,0.0821829,78,28,22
0.0694,19,43,4241,0.0838142,76,25,26
0.0694,19,44,4352,0.0864212,71,25,21
0.0694,19,45,4362,0.0880252,58,18,22
0.0694,19,46,4360,0.0867213,70,22,26
0.0694,19,47,4360,0.0856683,57,20,17
0.0694,19,48,4473,0.0874008,76,31,14
0.0694,19,49,4465,0.0876384,79,30,19
0.0694,19,50,4385,0.0863393,84,36,12
0.0694,19,51,4136,0.0819627,68,22,24
0.0694,19,52,4046,0.080316,58,22,14
0.0694,19,53,4110,0.0821244,31,11,9
0.0694,19,54,4478,0.0893812,85,28,29
0.0694,19,55,4543,0.0901568,91,31,29
0.0694,19,56,4479,0.0888973,66,24,18
0.0694,19,57,4652,0.0935339,89,33,23
0.0694,19,58,4806,0.0952891,64,25,14
0.0694,19,59,5036,0.0978624,75,29,17
0.0694,19,60,4935,0.0969396,91,34,23
0.0694,19,61,4916,0.0980064,71,30,11
0.0694,19,62,4922,0.0990183,62,25,12
0.0694,19,63,5065,0.102327,88,36,16
0.0694,19,64,5071,0.101725,78,30,18
0.0694,19,65,5071,0.102387,101,44,13
0.0694,19,66,5248,0.105162,46,16,14
0.0694,19,67,5366,0.10705,55,18,19
0.0694,19,68,5388,0.108306,56,20,16
0.0694,19,69,5359,0.108499,65,30,5
0.0694,19,70,5388,0.108743,95,44,7
0.0694,19,71,5620,0.112243,68,29,10
0.0694,19,72,5830,0.114719,79,36,7
0.0694,19,73,5656,0.110759,98,44,10
0.0694,19,74,5915,0.11564,85,35,15
0.0694,19,75,6115,0.119261,112,48,16
0.0694,19,76,6082,0.119819,39,18,3
0.0694,19,77,6194,0.120962,52,19,14
0.0694,19,78,6536,0.127581,75,30,15
0.0694,19,79,6330,0.125119,73,30,13
0.0694,19,80,6319,0.124596,70,28,14
0.0694,19,81,6802,0.134523,90,41,8
0.0694,19,82,7006,0.138376,112,51,10
0.0694,19,83,6912,0.136871,76,36,4
0.0694,19,84,7021,0.14185,75,35,5
0.0694,19,85,7041,0.139249,88,38,12
0.0694,19,86,6931,0.137645,65,31,3
0.0694,19,87,7258,0.141664,133,64,5
0.0694,19,88,7164,0.140818,139,64,11
0.0694,19,89,7463,0.148311,109,52,5
0.0694,19,90,7429,0.147794,95,44,7
0.0694,19,91,7723,0.152785,93,39,15
0.0694,19,92,7984,0.155646,88,41,6
0.0694,19,93,8195,0.162168,98,45,8
0.0694,19,94,8153,0.158866,116,56,4
0.0694,19,95,8274,0.161892,131,65,1
0.0694,19,96,8759,0.169249,80,37,6
0.0694,19,97,8735,0.170599,116,57,2
0.0694,19,98,9050,0.178122,130,62,6
0.0694,19,99,8944,0.177158,150,73,4
0.0694,19,100,9172,0.180929,100,48,4
0.0721,0,0,3860,0.0742336,96,48,0
0.0721,0,1,3674,0.0715733,113,54,5
0.0721,0,2,3820,0.0744233,106,50,6
0.0721,0,3,4037,0.0791196,112,51,10
0.0721,0,4,3950,0.0782829,144,65,14
0.0721,0,5,3940,0.0783955,109,49,11
0.0721,0,6,4077,0.0809282,125,56,13
0.0721,0,7,3973,0.0792223,123,54,15
0.0721,0,8,4033,0.079628,79,32,15
0.0721,0,9,4014,0.0781542,81,37,7
0.0721,0,10,4160,0.0824742,86,34,18
0.0721,0,11,4038,0.0817707,59,26,7
0.0721,0,12,3974,0.0808479,103,45,13
0.0721,0,13,4135,0.0833233,75,27,21
0.0721,0,14,4193,0.0844036,84,32,20
0.0721,0,15,4101,0.0821613,128,53,22
0.0721,0,16,4126,0.0834344,80,32,16
0.0721,0,17,3996,0.0801766,87,35,17
0.0721,0,18,4105,0.0816071,47,18,11
0.0721,0,19,4186,0.084161,59,20,19
0.0721,0,20,4165,0.0822862,73,26,21
0.0721,0,21,4078,0.0821316,64,19,26
0.0721,0,22,4278,0.0862257,90,36,18
0.0721,0,23,4416,0.0886533,114,49,16
0.0721,0,24,4482,0.0899964,52,18,16
0.0721,0,25,4580,0.090765,145,61,23
0.0721,0,26,4732,0.0932451,67,25,17
0.0721,0,27,4697,0.0927674,72,31,10
0.0721,0,28,4855,0.0962415,122,54,14
0.0721,0,29,4871,0.0967582,55,20,15
0.0721,0,30,4839,0.096356,100,42,16
0.0721,0,31,4899,0.0980153,72,29,14
0.0721,0,32,4915,0.0967177,64,27,10
0.0721,0,33,5036,0.0982864,82,33,16
0.0721,0,34,4990,0.0975143,38,13,12
0.0721,0,35,5054,0.100621,98,40,18
0.0721,0,36,5092,0.101261,88,37,14
0.0721,0,37,5427,0.10812,92,42,8
0.0721,0,38,5464,0.109816,82,34,14
0.0721,0,39,5358,0.108151,96,47,2
0.0721,0,40,5333,0.106494,152,66,20
0.0721,0,41,5341,0.105716,131,58,15
0.0721,0,42,5455,0.10835,82,35,12
0.0721,0,43,5711,0.110923,92,36,20
0.0721,0,44,5752,0.112212,92,40,12
0.0721,0,45,5966,0.116369,116,53,10
0.0721,0,46,5902,0.116135,127,60,7
0.0721,0,47,5871,0.114825,74,34,6
0.0721,0,48,5843,0.115675,82,32,18
0.0721,0,49,6139,0.121118,72,33,6
0.0721,0,50,5935,0.116345,66,28,10
0.0721,0,51,5965,0.118077,35,16,3
0.0721,0,52,6246,0.123088,99,45,9
0.0721,0,53,6127,0.122047,90,39,12
0.0721,0,54,6342,0.126043,94,45,4
0.0721,0,55,6378,0.125074,125,59,7
0.0721,0,56,6440,0.127358,79,35,9
0.0721,0,57,6536,0.128788,102,43,16
0.0721,0,58,6808,0.134775,92,38,16
0.0721,0,59,6946,0.137143,119,50,19
0.0721,0,60,7039,0.140124,109,51,7
0.0721,0,61,7286,0.143753,84,37,10
0.0721,0,62,7403,0.146102,94,40,14
0.0721,0,63,7620,0.148001,96,46,4
0.0721,0,64,7756,0.15215,61,28,5
0.0721,0,65,7754,0.151504,98,44,10
0.0721,0,66,7732,0.151033,96,46,4
0.0721,0,67,7511,0.150811,103,47,9
0.0721,0,68,7575,0.152427,100,44,12
0.0721,0,69,7669,0.157042,116,55,6
0.0721,0,70,7798,0.157478,100,48,4
0.0721,0,71,8425,0.167642,78,35,8
0.0721,0,72,8576,0.171082,92,45,2
0.0721,0,73,8764,0.173195,113,56,1
0.0721,0,74,8680,0.172833,127,62,3
0.0721,0,75,9054,0.176712,120,57,6
0.0721,0,76,9370,0.181582,124,60,4
0.0721,0,77,9590,0.183183,80,40,0
0.0721,0,78,9462,0.18438,88,42,4
0.0721,0,79,9407,0.184784,90,44,2
0.0721,0,80,9615,0.18887,99,48,3
0.0721,0,81,9677,0.189961,89,42,5
0.0721,0,82,9770,0.188676,99,49,1
0.0721,0,83,10037,0.192243,78,39,0
0.0721,0,84,10483,0.198166,106,51,4
0.0721,0,85,10204,0.194956,115,56,3
0.0721,0,86,10270,0.198224,101,48,5
0.0721,0,87,10462,0.203248,104,52,0
0.0721,0,88,11020,0.211322,98,47,4
0.0721,0,89,10703,0.206765,148,73,2
0.0721,0,90,10936,0.211905,123,59,5
0.0721,0,91,11087,0.213187,138,65,8
0.0721,0,92,11094,0.216418,104,52,0
0.0721,0,93,11327,0.220627,93,45,3
0.0721,0,94,10713,0.210034,96,47,2
0.0721,0,95,11098,0.216622,145,72,1
0.0721,0,96,11603,0.222809,118,59,0
0.0721,0,97,11753,0.225932,133,66,1
0.0721,0,98,11752,0.224635,96,48,0
0.0721,0,99,12238,0.231965,119,58,3
0.0721,0,100,12253,0.230129,102,50,2
0.0721,1,0,3702,0.071811,106,53,0
0.0721,1,1,3945,0.0763647,140,70,0
0.0721,1,2,3888,0.0759761,99,48,3
0.0721,1,3,3992,0.0775989,69,30,9
0.0721,1,4,3963,0.0765324,101,48,5
0.0721,1,5,4074,0.0797073,105,51,3
0.0721,1,6,4033,0.0792899,73,31,11
0.0721,1,7,3963,0.0772334,59,22,15
0.0721,1,8,3864,0.0754275,122,53,16
0.0721,1,9,3752,0.0729819,87,38,11
0.0721,1,10,3732,0.0731793,91,41,9
0.0721,1,11,3889,0.0759659,84,38,8
0.0721,1,12,3995,0.0783579,81,38,5
0.0721,1,13,4023,0.0800151,78,34,10
0.0721,1,14,4051,0.0807938,61,23,15
0.0721,1,15,3977,0.0796579,72,26,20
0.0721,1,16,3941,0.0776185,78,36,6
0.0721,1,17,4118,0.0811557,80,33,14
0.0721,1,18,4122,0.0820658,83,36,11
0.0721,1,19,3960,0.0790798,45,16,13
0.0721,1,20,4217,0.0831755,108,48,12
0.0721,1,21,4372,0.0858265,77,33,11
0.0721,1,22,4331,0.0844776,85,35,15
0.0721,1,23,4314,0.0832851,70,27,16
0.0721,1,24,4349,0.0850078,84,36,12
0.0721,1,25,4577,0.0891751,52,21,10
0.0721,1,26,4665,0.0914706,67,29,9
0.0721,1,27,4876,0.0949414,108,45,18
0.0721,1,28,4941,0.0962783,88,33,22
0.0721,1,29,4806,0.0967469,69,31,7
0.0721,1,30,4933,0.0996928,100,45,10
0.0721,1,31,5168,0.101616,79,30,19
0.0721,1,32,5179,0.101873,96,44,8
0.0721,1,33,5089,0.10002,81,33,15
0.0721,1,34,5385,0.105626,121,54,13
0.0721,1,35,5394,0.104836,92,43,6
0.0721,1,36,5307,0.103414,106,47,12
0.0721,1,37,5361,0.105171,80,36,8
0.0721,1,38,5546,0.109406,126,59,8
0.0721,1,39,5548,0.109718,93,41,11
0.0721,1,40,5539,0.108697,102,42,18
0.0721,1,41,5611,0.11176,90,41,8
0.0721,1,42,5698,0.113087,72,33,6
0.0721,1,43,5783,0.114153,63,23,17
0.0721,1,44,5854,0.1155,124,55,14
0.0721,1,45,5958,0.11586,64,30,4
0.0721,1,46,6110,0.118186,61,29,3
0.0721,1,47,5791,0.114992,100,47,6
0.0721,1,48,5970,0.117877,97,46,5
0.0721,1,49,6386,0.125738,78,33,12
0.0721,1,50,6594,0.129538,71,31,9
0.0721,1,51,6511,0.128195,113,54,5
0.0721,1,52,6622,0.131975,71,32,7
0.0721,1,53,6665,0.132637,69,33,3
0.0721,1,54,6757,0.133285,79,36,7
0.0721,1,55,7019,0.136812,108,52,4
0.0721,1,56,7133,0.139726,73,36,1
0.0721,1,57,7129,0.142091,73,33,7
0.0721,1,58,7104,0.143602,83,39,5
0.0721,1,59,7558,0.149948,168,82,4
0.0721,1,60,7814,0.154641,146,68,10
0.0721,1,61,7348,0.146632,104,49,6
0.0721,1,62,7724,0.153437,130,63,4
0.0721,1,63,7765,0.154953,92,45,2
0.0721,1,64,7845,0.15526,131,60,11
0.0721,1,65,8123,0.158863,112,52,8
0.0721,1,66,8401,0.164069,97,44,9
0.0721,1,67,8438,0.164792,105,49,7
0.0721,1,68,8732,0.169705,152,72,8
0.0721,1,69,8770,0.170709,86,42,2
0.0721,1,70,9258,0.18087,99,47,5
0.0721,1,71,9536,0.185331,97,47,3
0.0721,1,72,9581,0.185212,140,68,4
0.0721,1,73,9770,0.189172,150,73,4
0.0721,1,74,9793,0.192616,95,46,3
0.0721,1,75,9901,0.193085,81,40,1
0.0721,1,76,10399,0.202789,145,71,3
0.0721,1,77,10383,0.203023,114,56,2
0.0721,1,78,10804,0.209364,98,49,0
0.0721,1,79,10734,0.208249,107,53,1
0.0721,1,80,10656,0.207946,130,65,0
0.0721,1,81,10611,0.204711,148,73,2
0.0721,1,82,10954,0.214247,110,53,4
0.0721,1,83,11531,0.223972,82,39,4
0.0721,1,84,11604,0.228749,118,58,2
0.0721,1,85,11245,0.22043,100,49,2
0.0721,1,86,11759,0.230551,155,73,9
0.0721,1,87,11871,0.229179,146,71,4
0.0721,1,88,12114,0.233825,100,50,0
0.0721,1,89,12068,0.23474,119,59,1
0.0721,1,90,12423,0.240597,95,47,1
0.0721,1,91,12506,0.243801,111,54,3
0.0721,1,92,12577,0.242219,120,60,0
0.0721,1,93,12679,0.244033,143,70,3
0.0721,1,94,12538,0.244577,140,69,2
0.0721,1,95,13135,0.256213,61,30,1
0.0721,1,96,13053,0.253446,124,62,0
0.0721,1,97,13092,0.255006,133,66,1
0.0721,1,98,12983,0.251628,98,49,0
0.0721,1,99,13639,0.25987,100,50,0
0.0721,1,100,13288,0.260416,99,49,1
0.0721,2,0,3716,0.0708214,96,48,0
0.0721,2,1,3686,0.0708873,136,67,2
0.0721,2,2,3535,0.0679468,112,53,6
0.0721,2,3,3616,0.0707965,91,43,5
0.0721,2,4,3582,0.0693756,85,38,9
0.0721,2,5,3721,0.0735143,107,46,15
0.0721,2,6,3810,0.0744781,106,47,12
0.0721,2,7,4041,0.0782624,101,43,15
0.0721,2,8,3973,0.0773499,94,35,24
0.0721,2,9,4080,0.0786461,112,43,26
0.0721,2,10,3958,0.0776901,70,27,16
0.0721,2,11,3943,0.0785458,143,61,21
0.0721,2,12,4001,0.0781445,82,30,22
0.0721,2,13,4029,0.0796875,77,27,23
0.0721,2,14,4124,0.0798327,56,22,12
0.0721,2,15,4037,0.0791289,61,27,7
0.0721,2,16,4011,0.0785546,53,21,11
0.0721,2,17,4018,0.079263,81,30,21
0.0721,2,18,4082,0.0801178,74,27,20
0.0721,2,19,3992,0.0787253,77,31,15
0.0721,2,20,3965,0.0775778,104,44,16
0.0721,2,21,3942,0.0777147,63,25,13
0.0721,2,22,3966,0.0783175,54,17,20
0.0721,2,23,4022,0.0798301,84,35,14
0.0721,2,24,3925,0.0781157,61,24,13
0.0721,2,25,3997,0.0813092,47,19,9
0.0721,2,26,3987,0.0797975,51,17,17
0.0721,2,27,4094,0.081531,95,39,17
0.0721,2,28,3901,0.0775886,70,28,14
0.0721,2,29,3974,0.0782068,52,21,10
0.0721,2,30,4027,0.0783463,61,26,9
0.0721,2,31,4058,0.0800237,33,8,17
0.0721,2,32,3938,0.0792833,57,18,21
0.0721,2,33,3996,0.0795636,77,26,25
0.0721,2,34,4139,0.0813995,53,13,27
0.0721,2,35,4134,0.0822883,82,29,24
0.0721,2,36,3861,0.0774058,73,25,23
0.0721,2,37,3776,0.0755653,56,21,14
0.0721,2,38,3939,0.0783881,49,17,15
0.0721,2,39,3990,0.0803723,53,17,19
0.0721,2,40,3923,0.0787214,76,30,16
0.0721,2,41,3935,0.0792261,48,12,24
0.0721,2,42,3891,0.0776647,48,13,22
0.0721,2,43,3854,0.0773958,75,31,13
0.0721,2,44,3736,0.0751257,76,27,22
0.0721,2,45,3764,0.0755095,76,30,16
0.0721,2,46,3742,0.0743848,96,34,28
0.0721,2,47,3673,0.0733602,44,13,18
0.0721,2,48,3750,0.075033,80,25,30
0.0721,2,49,3743,0.0737479,47,16,15
0.0721,2,50,3971,0.0772959,81,29,23
0.0721,2,51,3817,0.0752059,79,34,11
0.0721,2,52,3890,0.0759677,42,15,12
0.0721,2,53,3852,0.0765775,68,25,18
0.0721,2,54,3855,0.0760115,47,13,21
0.0721,2,55,4001,0.0784818,107,44,19
0.0721,2,56,4028,0.0791107,78,32,14
0.0721,2,57,3725,0.0743958,56,18,20
0.0721,2,58,3880,0.0771249,65,22,21
0.0721,2,59,3889,0.0778423,53,19,15
0.0721,2,60,3878,0.0767465,116,52,12
0.0721,2,61,3956,0.0789148,68,19,30
0.0721,2,62,3859,0.0778369,56,19,18
0.0721,2,63,3823,0.0758893,58,25,8
0.0721,2,64,3689,0.073305,42,18,6
0.0721,2,65,3789,0.0742155,67,25,17
0.0721,2,66,3864,0.0770028,72,25,22
0.0721,2,67,3794,0.0760656,73,27,19
0.0721,2,68,3654,0.0743893,49,16,17
0.0721,2,69,3677,0.0730288,73,32,9
0.0721,2,70,3774,0.0742504,29,6,17
0.0721,2,71,3873,0.0752653,48,16,16
0.0721,2,72,3740,0.0744397,82,34,14
0.0721,2,73,3678,0.0731242,74,30,14
0.0721,2,74,3718,0.0741435,50,20,10
0.0721,2,75,3754,0.0740434,97,39,19
0.0721,2,76,3576,0.0708371,60,24,12
0.0721,2,77,3559,0.0702943,70,26,18
0.0721,2,78,3563,0.0705433,47,14,19
0.0721,2,79,3454,0.0687774,73,25,23
0.0721,2,80,3376,0.0674795,48,19,10
0.0721,2,81,3370,0.0660344,80,32,16
0.0721,2,82,3440,0.0684386,51,14,23
0.0721,2,83,3564,0.0713971,66,22,22
0.0721,2,84,3585,0.0718956,55,21,13
0.0721,2,85,3536,0.0702954,85,27,31
0.0721,2,86,3622,0.0727222,58,21,16
0.0721,2,87,3637,0.0726789,54,20,14
0.0721,2,88,3589,0.0714485,75,21,33
0.0721,2,89,3452,0.0691229,52,21,10
0.0721,2,90,3453,0.0686126,55,19,17
0.0721,2,91,3510,0.0700739,94,31,32
0.0721,2,92,3393,0.0681325,68,26,16
0.0721,2,93,3362,0.0674315,55,18,19
0.0721,2,94,3385,0.0672855,50,15,20
0.0721,2,95,3259,0.0644759,31,8,15
0.0721,2,96,3238,0.0644917,49,14,21
0.0721,2,97,3148,0.062103,51,17,17
0.0721,2,98,3090,0.0619164,59,24,11
0.0721,2,99,3123,0.0615976,55,11,33
0.0721,2,100,3120,0.0612341,62,21,20
0.0721,3,0,3438,0.0681062,98,49,0
0.0721,3,1,3636,0.0701308,141,67,7
0.0721,3,2,3886,0.0738587,121,59,3
0.0721,3,3,3640,0.0693994,58,21,16
0.0721,3,4,3478,0.0673066,76,32,12
0.0721,3,5,3406,0.0674215,72,31,10
0.0721,3,6,3434,0.0687267,94,43,8
0.0721,3,7,3560,0.0702031,122,53,16
0.0721,3,8,3389,0.0666418,98,42,14
0.0721,3,9,3457,0.0683229,97,37,23
0.0721,3,10,3532,0.0694373,102,42,18
0.0721,3,11,3427,0.0680095,65,24,17
0.0721,3,12,3520,0.0685385,81,33,15
0.0721,3,13,3469,0.0683278,64,23,18
0.0721,3,14,3420,0.0678275,57,23,11
0.0721,3,15,3427,0.0675324,81,29,23
0.0721,3,16,3573,0.0702296,96,36,24
0.0721,3,17,3599,0.0721242,55,21,13
0.0721,3,18,3544,0.0708602,35,13,9
0.0721,3,19,3514,0.0701285,52,19,14
0.0721,3,20,3672,0.0729759,74,27,20
0.0721,3,21,3667,0.0723046,92,38,16
0.0721,3,22,3701,0.0737163,70,27,16
0.0721,3,23,3658,0.0724385,90,30,30
0.0721,3,24,3611,0.0716212,76,24,28
0.0721,3,25,3642,0.0716337,45,14,17
0.0721,3,26,3640,0.0718657,71,27,17
0.0721,3,27,3730,0.0743057,91,38,15
0.0721,3,28,3764,0.0752499,70,24,22
0.0721,3,29,3859,0.077143,84,36,12
0.0721,3,30,3828,0.076061,66,24,18
0.0721,3,31,3926,0.0779835,79,33,13
0.0721,3,32,3743,0.0747703,78,28,22
0.0721,3,33,3752,0.0743441,95,40,15
0.0721,3,34,3539,0.0699877,72,26,20
0.0721,3,35,3581,0.0700509,91,34,23
0.0721,3,36,3547,0.0699523,95,32,31
0.0721,3,37,3572,0.0710337,52,20,12
0.0721,3,38,3611,0.0717493,61,21,19
0.0721,3,39,3465,0.0689388,51,14,23
0.0721,3,40,3532,0.0704371,57,19,19
0.0721,3,41,3524,0.0709826,69,24,21
0.0721,3,42,3506,0.0697434,68,21,26
0.0721,3,43,3815,0.0752822,79,28,23
0.0721,3,44,3779,0.0748969,99,35,29
0.0721,3,45,3780,0.0756817,80,31,18
0.0721,3,46,3680,0.0741129,70,26,18
0.0721,3,47,3765,0.0757911,48,16,16
0.0721,3,48,3998,0.0789401,64,24,16
0.0721,3,49,4145,0.0826422,47,16,15
0.0721,3,50,4177,0.0825592,63,21,21
0.0721,3,51,4115,0.081308,102,38,26
0.0721,3,52,4088,0.0809088,64,21,22
0.0721,3,53,3946,0.0790022,66,21,24
0.0721,3,54,4093,0.0810463,88,29,30
0.0721,3,55,3996,0.0783437,69,20,29
0.0721,3,56,4002,0.0782282,73,28,17
0.0721,3,57,4124,0.0812579,48,9,30
0.0721,3,58,4130,0.0818373,83,36,11
0.0721,3,59,4368,0.0862934,87,29,29
0.0721,3,60,4223,0.0833959,56,23,10
0.0721,3,61,4356,0.0865419,77,33,11
0.0721,3,62,4368,0.087005,86,37,12
0.0721,3,63,4362,0.0864721,100,43,14
0.0721,3,64,4668,0.0911932,106,45,16
0.0721,3,65,4786,0.0936852,64,26,12
0.0721,3,66,4970,0.0966851,120,51,18
0.0721,3,67,4875,0.0957121,78,35,8
0.0721,3,68,5205,0.102598,100,46,8
0.0721,3,69,5228,0.103969,73,26,21
0.0721,3,70,5102,0.101763,71,30,11
0.0721,3,71,5356,0.10657,66,29,8
0.0721,3,72,5442,0.107358,33,11,11
0.0721,3,73,5504,0.109393,102,45,12
0.0721,3,74,5675,0.112801,74,32,10
0.0721,3,75,5606,0.113257,106,47,12
0.0721,3,76,5559,0.11134,114,55,4
0.0721,3,77,5699,0.11483,85,41,3
0.0721,3,78,5613,0.112733,109,48,13
0.0721,3,79,5690,0.114225,70,31,8
0.0721,3,80,5786,0.115609,93,40,13
0.0721,3,81,5841,0.11752,86,38,10
0.0721,3,82,6079,0.122388,128,59,10
0.0721,3,83,6180,0.122328,86,35,16
0.0721,3,84,6300,0.125025,99,49,1
0.0721,3,85,6473,0.127647,66,29,8
0.0721,3,86,6884,0.133644,87,37,13
0.0721,3,87,6795,0.133016,130,64,2
0.0721,3,88,7003,0.136735,142,68,6
0.0721,3,89,6883,0.134135,110,52,6
0.0721,3,90,7202,0.139379,98,46,6
0.0721,3,91,7136,0.139174,94,47,0
0.0721,3,92,7170,0.141415,112,55,2
0.0721,3,93,7355,0.145667,113,54,5
0.0721,3,94,7605,0.148942,105,48,9
0.0721,3,95,7657,0.150734,103,50,3
0.0721,3,96,7750,0.153259,146,69,8
0.0721,3,97,8121,0.158731,116,53,10
0.0721,3,98,8275,0.161024,90,41,8
0.0721,3,99,8388,0.164277,100,47,6
0.0721,3,100,8630,0.168647,88,41,6
0.0721,4,0,3868,0.0748134,88,44,0
0.0721,4,1,3918,0.0763653,118,59,0
0.0721,4,2,3996,0.0771667,118,56,6
